DIST,4,AN0,8A94,2.82,5.87,1.95,2.23,AN1,0323,-0.27,6.01,1.95,2.37,AN2,C32D,2.84,0.00,1.95,4.27,AN3,189B,0.00,0.00,1.95,4.28,POS,1.45,4.17,1.38,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.23,AN1,0323,-0.27,6.01,1.95,2.35,AN2,C32D,2.84,0.00,1.95,4.14,AN3,189B,0.00,0.00,1.95,4.33,POS,1.41,4.14,1.42,89
DIST,4,AN0,8A94,2.82,5.87,1.95,2.20,AN1,0323,-0.27,6.01,1.95,2.36,AN2,189B,0.00,0.00,1.95,4.30,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.38,4.12,1.43,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.25,AN1,0323,-0.27,6.01,1.95,2.40,AN2,189B,0.00,0.00,1.95,4.25,AN3,C32D,2.84,0.00,1.95,4.11,POS,1.37,4.09,1.44,89
DIST,4,AN0,8A94,2.82,5.87,1.95,2.25,AN1,0323,-0.27,6.01,1.95,2.34,AN2,189B,0.00,0.00,1.95,4.35,AN3,C32D,2.84,0.00,1.95,4.04,POS,1.34,4.06,1.39,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.27,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.35,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.33,4.05,1.37,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.20,AN1,0323,-0.27,6.01,1.95,2.40,AN2,189B,0.00,0.00,1.95,4.23,AN3,C32D,2.84,0.00,1.95,4.07,POS,1.34,4.04,1.46,93
DIST,4,AN0,8A94,2.82,5.87,1.95,2.22,AN1,0323,-0.27,6.01,1.95,2.45,AN2,189B,0.00,0.00,1.95,4.31,AN3,C32D,2.84,0.00,1.95,4.20,POS,1.35,4.05,1.39,82
DIST,4,AN0,8A94,2.82,5.87,1.95,2.22,AN1,0323,-0.27,6.01,1.95,2.44,AN2,189B,0.00,0.00,1.95,4.35,AN3,C32D,2.84,0.00,1.95,4.19,POS,1.35,4.06,1.35,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.24,AN1,0323,-0.27,6.01,1.95,2.43,AN2,189B,0.00,0.00,1.95,4.34,AN3,C32D,2.84,0.00,1.95,4.17,POS,1.35,4.05,1.33,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.27,AN1,0323,-0.27,6.01,1.95,2.46,AN2,189B,0.00,0.00,1.95,4.32,AN3,C32D,2.84,0.00,1.95,4.15,POS,1.35,4.05,1.30,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.28,AN1,0323,-0.27,6.01,1.95,2.51,AN2,189B,0.00,0.00,1.95,4.30,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.35,4.03,1.42,93
DIST,4,AN0,8A94,2.82,5.87,1.95,2.37,AN1,0323,-0.27,6.01,1.95,2.62,AN2,189B,0.00,0.00,1.95,4.47,AN3,C32D,2.84,0.00,1.95,4.07,POS,1.36,4.00,1.45,92
DIST,4,AN0,8A94,2.82,5.87,1.95,2.44,AN1,0323,-0.27,6.01,1.95,2.67,AN2,189B,0.00,0.00,1.95,4.21,AN3,C32D,2.84,0.00,1.95,4.38,POS,1.37,3.99,1.47,91
DIST,4,AN0,8A94,2.82,5.87,1.95,2.52,AN1,0323,-0.27,6.01,1.95,2.62,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.30,POS,1.34,3.97,1.47,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.53,AN1,0323,-0.27,6.01,1.95,2.61,AN2,189B,0.00,0.00,1.95,4.20,AN3,C32D,2.84,0.00,1.95,4.35,POS,1.31,3.97,1.45,86
DIST,4,AN0,8A94,2.82,5.87,1.95,2.46,AN1,0323,-0.27,6.01,1.95,2.65,AN2,189B,0.00,0.00,1.95,4.26,AN3,C32D,2.84,0.00,1.95,4.28,POS,1.32,3.98,1.42,87
DIST,4,AN0,8A94,2.82,5.87,1.95,2.44,AN1,0323,-0.27,6.01,1.95,2.64,AN2,189B,0.00,0.00,1.95,4.23,AN3,C32D,2.84,0.00,1.95,4.28,POS,1.33,3.98,1.44,90
DIST,4,AN0,8A94,2.82,5.87,1.95,2.43,AN1,0323,-0.27,6.01,1.95,2.61,AN2,189B,0.00,0.00,1.95,4.22,AN3,C32D,2.84,0.00,1.95,4.23,POS,1.34,3.98,1.47,91
DIST,4,AN0,8A94,2.82,5.87,1.95,2.46,AN1,0323,-0.27,6.01,1.95,2.66,AN2,189B,0.00,0.00,1.95,4.24,AN3,C32D,2.84,0.00,1.95,4.12,POS,1.34,3.96,1.41,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.49,AN1,0323,-0.27,6.01,1.95,2.66,AN2,189B,0.00,0.00,1.95,4.25,AN3,C32D,2.84,0.00,1.95,4.17,POS,1.34,3.96,1.39,85
