DIST,4,AN0,0323,-0.27,6.01,1.95,2.59,AN1,8A94,2.82,5.87,1.95,2.76,AN2,189B,0.00,0.00,1.95,4.28,AN3,C32D,2.84,0.00,1.95,4.20,POS,1.05,3.90,1.09,69
DIST,4,AN0,0323,-0.27,6.01,1.95,2.61,AN1,8A94,2.82,5.87,1.95,2.70,AN2,189B,0.00,0.00,1.95,4.23,AN3,C32D,2.84,0.00,1.95,4.17,POS,1.07,3.92,1.08,75
DIST,4,AN0,0323,-0.27,6.01,1.95,2.57,AN1,8A94,2.82,5.87,1.95,2.73,AN2,189B,0.00,0.00,1.95,4.24,AN3,C32D,2.84,0.00,1.95,4.18,POS,1.06,3.89,1.11,80
DIST,4,AN0,0323,-0.27,6.01,1.95,2.58,AN1,8A94,2.82,5.87,1.95,2.72,AN2,189B,0.00,0.00,1.95,4.29,AN3,C32D,2.84,0.00,1.95,4.11,POS,1.06,3.86,1.16,84
DIST,4,AN0,0323,-0.27,6.01,1.95,2.58,AN1,8A94,2.82,5.87,1.95,2.76,AN2,189B,0.00,0.00,1.95,4.27,AN3,C32D,2.84,0.00,1.95,4.20,POS,1.05,3.90,1.11,70
DIST,4,AN0,0323,-0.27,6.01,1.95,2.57,AN1,8A94,2.82,5.87,1.95,2.71,AN2,189B,0.00,0.00,1.95,4.25,AN3,C32D,2.84,0.00,1.95,4.19,POS,1.05,3.88,1.13,79
DIST,4,AN0,0323,-0.27,6.01,1.95,2.55,AN1,8A94,2.82,5.87,1.95,2.74,AN2,189B,0.00,0.00,1.95,4.27,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.04,3.85,1.18,83
DIST,4,AN0,0323,-0.27,6.01,1.95,2.54,AN1,8A94,2.82,5.87,1.95,2.75,AN2,189B,0.00,0.00,1.95,4.24,AN3,C32D,2.84,0.00,1.95,4.17,POS,1.03,3.84,1.21,81
DIST,4,AN0,0323,-0.27,6.01,1.95,2.54,AN1,8A94,2.82,5.87,1.95,2.70,AN2,189B,0.00,0.00,1.95,4.28,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.03,3.83,1.23,82
DIST,4,AN0,0323,-0.27,6.01,1.95,2.54,AN1,8A94,2.82,5.87,1.95,2.75,AN2,189B,0.00,0.00,1.95,4.24,AN3,C32D,2.84,0.00,1.95,4.21,POS,1.02,3.83,1.22,79
DIST,4,AN0,0323,-0.27,6.01,1.95,2.57,AN1,8A94,2.82,5.87,1.95,2.74,AN2,189B,0.00,0.00,1.95,4.24,AN3,C32D,2.84,0.00,1.95,4.19,POS,1.02,3.82,1.20,79
DIST,4,AN0,0323,-0.27,6.01,1.95,2.52,AN1,8A94,2.82,5.87,1.95,2.67,AN2,189B,0.00,0.00,1.95,4.26,AN3,C32D,2.84,0.00,1.95,4.24,POS,1.03,3.84,1.20,79
DIST,4,AN0,0323,-0.27,6.01,1.95,2.55,AN1,8A94,2.82,5.87,1.95,2.70,AN2,189B,0.00,0.00,1.95,4.20,AN3,C32D,2.84,0.00,1.95,4.22,POS,1.03,3.84,1.19,79
