DIST,4,AN0,8A94,2.82,5.87,1.95,2.38,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.13,AN3,C32D,2.84,0.00,1.95,4.15,POS,1.32,4.02,1.41,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.35,AN1,0323,-0.27,6.01,1.95,2.38,AN2,189B,0.00,0.00,1.95,4.20,AN3,C32D,2.84,0.00,1.95,4.11,POS,1.29,4.00,1.41,86
DIST,4,AN0,8A94,2.82,5.87,1.95,2.34,AN1,0323,-0.27,6.01,1.95,2.45,AN2,189B,0.00,0.00,1.95,4.20,AN3,C32D,2.84,0.00,1.95,4.14,POS,1.29,4.00,1.36,82
DIST,4,AN0,8A94,2.82,5.87,1.95,2.33,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.14,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.33,4.02,1.40,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.34,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.19,AN3,C32D,2.84,0.00,1.95,4.12,POS,1.31,4.00,1.39,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.38,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.18,AN3,C32D,2.84,0.00,1.95,4.20,POS,1.33,4.03,1.35,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.37,AN1,0323,-0.27,6.01,1.95,2.35,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.14,POS,1.29,4.01,1.37,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.35,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.15,POS,1.32,4.03,1.40,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.38,AN2,189B,0.00,0.00,1.95,4.20,AN3,C32D,2.84,0.00,1.95,4.17,POS,1.30,4.02,1.37,82
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.39,AN2,189B,0.00,0.00,1.95,4.15,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.27,4.01,1.37,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.32,AN1,0323,-0.27,6.01,1.95,2.45,AN2,189B,0.00,0.00,1.95,4.19,AN3,C32D,2.84,0.00,1.95,4.09,POS,1.28,4.00,1.36,86
DIST,4,AN0,8A94,2.82,5.87,1.95,2.31,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.32,4.02,1.38,87
DIST,4,AN0,8A94,2.82,5.87,1.95,2.37,AN1,0323,-0.27,6.01,1.95,2.39,AN2,189B,0.00,0.00,1.95,4.18,AN3,C32D,2.84,0.00,1.95,4.12,POS,1.29,4.00,1.38,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.32,AN1,0323,-0.27,6.01,1.95,2.44,AN2,189B,0.00,0.00,1.95,4.17,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.34,4.03,1.42,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.31,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.12,AN3,C32D,2.84,0.00,1.95,4.08,POS,1.38,4.04,1.35,80
DIST,4,AN0,8A94,2.82,5.87,1.95,2.38,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.14,AN3,C32D,2.84,0.00,1.95,4.12,POS,1.34,4.02,1.34,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.32,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.17,AN3,C32D,2.84,0.00,1.95,4.14,POS,1.37,4.04,1.38,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.29,AN1,0323,-0.27,6.01,1.95,2.43,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.38,4.05,1.38,86
DIST,4,AN0,8A94,2.82,5.87,1.95,2.30,AN1,0323,-0.27,6.01,1.95,2.38,AN2,189B,0.00,0.00,1.95,4.18,AN3,C32D,2.84,0.00,1.95,4.18,POS,1.39,4.06,1.41,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.31,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.14,POS,1.41,4.07,1.43,88
DIST,4,AN0,8A94,2.82,5.87,1.95,2.39,AN1,0323,-0.27,6.01,1.95,2.40,AN2,189B,0.00,0.00,1.95,4.10,AN3,C32D,2.84,0.00,1.95,4.12,POS,1.40,4.06,1.46,90
DIST,4,AN0,8A94,2.82,5.87,1.95,2.41,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.14,AN3,C32D,2.84,0.00,1.95,4.12,POS,1.35,4.03,1.42,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.12,AN3,C32D,2.84,0.00,1.95,4.10,POS,1.32,4.01,1.41,86
DIST,4,AN0,8A94,2.82,5.87,1.95,2.38,AN1,0323,-0.27,6.01,1.95,2.40,AN2,189B,0.00,0.00,1.95,4.09,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.33,4.02,1.43,89
DIST,4,AN0,8A94,2.82,5.87,1.95,2.39,AN1,0323,-0.27,6.01,1.95,2.39,AN2,189B,0.00,0.00,1.95,4.13,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.29,4.00,1.41,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.39,AN2,189B,0.00,0.00,1.95,4.08,AN3,C32D,2.84,0.00,1.95,4.10,POS,1.32,4.01,1.46,91
