DIST,4,AN0,0323,-0.27,6.01,1.95,2.75,AN1,8A94,2.82,5.87,1.95,2.82,AN2,189B,0.00,0.00,1.95,4.04,AN3,C32D,2.84,0.00,1.95,3.91,POS,1.10,3.59,1.37,88
DIST,4,AN0,0323,-0.27,6.01,1.95,2.74,AN1,8A94,2.82,5.87,1.95,2.87,AN2,189B,0.00,0.00,1.95,3.98,AN3,C32D,2.84,0.00,1.95,3.92,POS,1.09,3.58,1.37,87
DIST,4,AN0,0323,-0.27,6.01,1.95,2.73,AN1,8A94,2.82,5.87,1.95,2.83,AN2,189B,0.00,0.00,1.95,4.02,AN3,C32D,2.84,0.00,1.95,3.89,POS,1.08,3.57,1.41,90
DIST,4,AN0,0323,-0.27,6.01,1.95,2.74,AN1,8A94,2.82,5.87,1.95,2.89,AN2,189B,0.00,0.00,1.95,4.09,AN3,C32D,2.84,0.00,1.95,3.99,POS,1.07,3.58,1.37,83
DIST,4,AN0,0323,-0.27,6.01,1.95,2.75,AN1,8A94,2.82,5.87,1.95,2.84,AN2,189B,0.00,0.00,1.95,4.10,AN3,C32D,2.84,0.00,1.95,3.92,POS,1.07,3.58,1.37,87
DIST,4,AN0,0323,-0.27,6.01,1.95,2.74,AN1,8A94,2.82,5.87,1.95,2.81,AN2,189B,0.00,0.00,1.95,4.03,AN3,C32D,2.84,0.00,1.95,3.87,POS,1.08,3.57,1.42,91
DIST,4,AN0,0323,-0.27,6.01,1.95,2.72,AN1,8A94,2.82,5.87,1.95,2.82,AN2,189B,0.00,0.00,1.95,4.04,AN3,C32D,2.84,0.00,1.95,3.95,POS,1.08,3.58,1.40,87
DIST,4,AN0,0323,-0.27,6.01,1.95,2.74,AN1,8A94,2.82,5.87,1.95,2.82,AN2,189B,0.00,0.00,1.95,4.04,AN3,C32D,2.84,0.00,1.95,3.90,POS,1.08,3.57,1.42,89
DIST,4,AN0,0323,-0.27,6.01,1.95,2.72,AN1,8A94,2.82,5.87,1.95,2.81,AN2,189B,0.00,0.00,1.95,4.01,AN3,C32D,2.84,0.00,1.95,3.93,POS,1.09,3.58,1.42,88
DIST,4,AN0,0323,-0.27,6.01,1.95,2.73,AN1,8A94,2.82,5.87,1.95,2.80,AN2,189B,0.00,0.00,1.95,4.06,AN3,C32D,2.84,0.00,1.95,3.94,POS,1.09,3.59,1.41,88
