,2.84,0.00,1.95,4.22,POS,1.37,4.10,1.43,91
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.33,AN2,189B,0.00,0.00,1.95,4.18,AN3,C32D,2.84,0.00,1.95,4.19,POS,1.32,4.08,1.41,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.40,AN1,0323,-0.27,6.01,1.95,2.38,AN2,189B,0.00,0.00,1.95,4.22,AN3,C32D,2.84,0.00,1.95,4.22,POS,1.28,4.06,1.35,79
DIST,4,AN0,8A94,2.82,5.87,1.95,2.39,AN1,0323,-0.27,6.01,1.95,2.44,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.17,POS,1.32,4.07,1.34,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.34,AN1,0323,-0.27,6.01,1.95,2.35,AN2,189B,0.00,0.00,1.95,4.17,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.29,4.05,1.35,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.32,AN1,0323,-0.27,6.01,1.95,2.36,AN2,189B,0.00,0.00,1.95,4.17,AN3,C32D,2.84,0.00,1.95,4.21,POS,1.31,4.07,1.37,87
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.38,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.28,4.05,1.36,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.33,AN1,0323,-0.27,6.01,1.95,2.37,AN2,189B,0.00,0.00,1.95,4.15,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.31,4.06,1.41,90
DIST,4,AN0,8A94,2.82,5.87,1.95,2.38,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.18,AN3,C32D,2.84,0.00,1.95,4.19,POS,1.33,4.07,1.39,85
DIST,4,AN0,8A94,2.82,5.87,1.95,2.33,AN1,0323,-0.27,6.01,1.95,2.42,AN2,189B,0.00,0.00,1.95,4.15,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.35,4.07,1.39,87
DIST,4,AN0,8A94,2.82,5.87,1.95,2.30,AN1,0323,-0.27,6.01,1.95,2.39,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.21,POS,1.34,4.08,1.36,83
DIST,4,AN0,8A94,2.82,5.87,1.95,2.37,AN1,0323,-0.27,6.01,1.95,2.36,AN2,189B,0.00,0.00,1.95,4.16,AN3,C32D,2.84,0.00,1.95,4.16,POS,1.30,4.05,1.36,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.39,AN1,0323,-0.27,6.01,1.95,2.34,AN2,189B,0.00,0.00,1.95,4.18,AN3,C32D,2.84,0.00,1.95,4.10,POS,1.26,4.02,1.41,87
DIST,4,AN0,8A94,2.82,5.87,1.95,2.39,AN1,0323,-0.27,6.01,1.95,2.41,AN2,189B,0.00,0.00,1.95,4.12,AN3,C32D,2.84,0.00,1.95,4.19,POS,1.26,4.03,1.37,82
DIST,4,AN0,8A94,2.82,5.87,1.95,2.39,AN1,0323,-0.27,6.01,1.95,2.38,AN2,189B,0.00,0.00,1.95,4.12,AN3,C32D,2.84,0.00,1.95,4.13,POS,1.24,4.01,1.36,84
DIST,4,AN0,8A94,2.82,5.87,1.95,2.36,AN1,0323,-0.27,6.01,1.95,2.37,AN2,189B,0.00,0.00,1.95,4.09,AN3,C32D,2.84,0.00,1.95,4.22,POS,1.23,4.02,1.33,80
